# built_at: 2026-09-21T14:52:58+0200
# source_path: /Users/nagi/dev/03-mnbrain/mnbrain_db/mnbrain_dup_one_empt.db
# source_sha256: dd651aa53e26e364a39ee1ccf5a171dadf40ebe9be1bca1157440eb1f6b18c04
# tool: build_translit_db.py
# tool_version: 1.1.0
# config: {"dedupe": true, "dry_run": false, "export_tsv": null, "export_tsv_xz": "builds_tsv/01_kv.tsv.xz", "index_mn": true, "lowercase_mn": false, "nfc": false, "output": "mn2mb.db", "overwrite": true, "page_size": 4096, "schema": "kv", "source": "../../mnbrain_db/mnbrain_dup_one_empt.db", "strip_variation_selectors": false, "tsv_header": true, "tsv_multi_sep": "|", "tsv_only": true, "tsv_sort": "mn", "tsv_xz_preset": "9e", "vacuum": true, "without_rowid": false}
# counts: {"elapsed_seconds": 0.02, "normalized": 21326, "raw": 21326, "written": 21133}
# columns: mn	mb
хаях	ᠬᠠᠶᠠᠬᠤ
хиа	ᠬᠢᠶ᠎ᠠ
хиаз	ᠬᠢᠵᠠ
хиазлах	ᠬᠢᠵᠠᠯᠠᠬᠤ
хиам	ᠬᠢᠮ᠎ᠠ
хиарах	ᠬᠢᠶᠠᠷᠠᠬᠤ
хиаруулах	ᠬᠢᠶᠠᠷᠠᠭᠤᠯᠬᠤ
хив	ᢉᠬᠢᠪ
хивдэг	ᠬᠡᠪᠢᠳᠡᢉ
хивс	ᠬᠡᠪᠢᠰ
хивсэнцэр	ᠬᠡᠪᠢᠰᠡᠨᠴᠢᠷ
хивэг	ᠬᠡᠪᠡᢉ
хивэгч	ᠬᠡᠪᠢᢉᠴᠢ
хивэлт	ᠬᠡᠪᠢᠯᠲᠡ
хивэн	ᠬᠢᠪᠢᠩ
хивэх	ᠬᠡᠪᠢᠬᠦ
хиг	ᠬᠢᢉ
хигэх	ᠬᠡᢉᠢᠬᠦ
хигээс	ᠬᠡᢉᠡᠰᠦ
хигээслэх	ᠬᠡᢉᠡᠰᠦᠯᠡᠬᠦ
хижиг	ᠬᠢᠵᠢᢉ
хижээл	ᠬᠡᠵᠢᠶᠡᠯ
хий	ᠬᠡᠢ
хийгдсэн	ᠬᠢᢉᠳᠡᢉᠰᠡᠨ
хийгдэх	ᠬᠢᢉᠳᠡᠬᠦ
хийгч	ᠬᠢᢉᠴᠢ
хийд	ᠬᠡᠶᠢᠳ
хийдсэн	ᠬᠡᠶᠢᠳᠡᢉᠰᠡᠨ
хийдэг	ᠬᠢᠳᠡᢉ
хийдэгдэл	ᠬᠡᠶᠢᠳᠡᢉᠳᠡᠯ
хийдэгдэх	ᠬᠡᠶᠢᠳᠡᢉᠳᠡᠬᠦ
хийдэл	ᠬᠡᠶᠢᠳᠡᠯ
хийдэх	ᠬᠡᠶᠢᠳᠡᠬᠦ
хийдүүлэх	ᠬᠡᠶᠢᠳᠡᢉᠦᠯᠬᠦ
хийжүүлсэн	ᠬᠡᠶᠢᠵᠢᢉᠦᠯᠦᢉᠰᠡᠨ
хийжүүлэгч	ᠬᠡᠶᠢᠵᠢᢉᠦᠯᠦᢉᠴᠢ
хийжүүлэлт	ᠬᠡᠶᠢᠵᠢᢉᠦᠯᠦᠯᠲᠡ
хийжүүлэх	ᠬᠡᠶᠢᠵᠢᢉᠦᠯᠬᠦ
хийл	ᠬᠢᢉᠢᠯᠢ
хийлгэх	ᠬᠢᠯᢉᠡᠬᠦ
хийлгүүлэх	ᠬᠢᠯᢉᠡᢉᠦᠯᠬᠦ
хийлсэн	ᠬᠡᠶᠢᠯᠡᢉᠰᠡᠨ
хийлт	ᠬᠢᠯᠲᠡ
хийлцэх	ᠬᠢᠯᠴᠡᠬᠦ
хийлч	ᠬᠢᢉᠢᠯᠢᠴᠢ
хийлэгдсэн	ᠬᠡᠶᠢᠯᠡᢉᠳᠡᢉᠰᠡᠨ
хийлэгдэх	ᠬᠡᠶᠢᠯᠡᢉᠳᠡᠬᠦ
хийлэгч	ᠬᠡᠶᠢᠯᠡᢉᠴᠢ
хийлэх	ᠬᠡᠶᠢᠯᠡᠬᠦ
хийморь	ᠬᠡᠶᠢᠮᠤᠷᠢ
хийморьтой	ᠬᠡᠶᠢᠮᠤᠷᠢᠲᠠᠢ
хиймэл	ᠬᠢᠮᠡᠯ
хийрхсэн	ᠬᠡᠶᠢᠷᠬᠡᢉᠰᠡᠨ
хийрхэгч	ᠬᠡᠶᠢᠷᠬᠡᢉᠴᠢ
хийрхэл	ᠬᠡᠶᠢᠷᠬᠡᠯ
хийрхэх	ᠬᠡᠶᠢᠷᠬᠡᠬᠦ
хийрхүү	ᠬᠡᠶᠢᠷᠬᠡᠦ
хийсвэр	ᠬᠡᠶᠢᠰᠪᠦᠷᠢ
хийсвэрлэл	ᠬᠡᠶᠢᠰᠪᠦᠷᠢᠯᠡᠯ
хийсвэрлэн	ᠬᠡᠶᠢᠰᠪᠦᠷᠢᠯᠡᠨ
хийсвэрлэх	ᠬᠡᠶᠢᠰᠪᠦᠷᠢᠯᠡᠬᠦ
хийсгэх	ᠬᠡᠶᠢᠰᠬᠡᠬᠦ
хийссэн	ᠬᠡᠶᠢᠰᠦᢉᠰᠡᠨ
хийсэн	ᠬᠢᢉᠰᠡᠨ
хийсэх	ᠬᠡᠶᠢᠰᠬᠦ
хийтэй	ᠬᠡᠶᠢᠲᠡᠢ
хийх	ᠬᠢᠬᠦ
хийц	ᠬᠢᠴᠡ
хийцтэй	ᠬᠢᠴᠡᠲᠡᠢ
хийчихсэн	ᠬᠢᠴᠢᠬᠡᢉᠰᠡᠨ
хил	ᠬᠢᠯᠢ
хиллэдэг	ᠬᠢᠯᠢᠯᠡᠳᠡᢉ
хиллэх	ᠬᠢᠯᠢᠯᠡᠬᠦ
хилс	ᠬᠢᠯᠢᠰ
хилэгнэл	ᠬᠢᠯᠢᠩᠨᠡᠯ
хилэгнэн	ᠬᠢᠯᠢᠩᠨᠡᠨ
хилэгнэсэн	ᠬᠢᠯᠢᠩᠨᠡᢉᠰᠡᠨ
хилэгнэх	ᠬᠢᠯᠢᠩᠨᠡᠬᠦ
хилэгнүүлэх	ᠬᠢᠯᠢᠩᠨᠡᢉᠦᠯᠬᠦ
хилэм	ᠬᠢᠯᠢᠮ᠎ᠡ
хилэн	ᠬᠢᠯᠢᠩ
хилэнтэй	ᠬᠢᠯᠢᠩᠲᠡᠢ
хилэнц	ᠬᠢᠯᠢᠨᠴᠡ
хилэнцэт	ᠬᠢᠯᠢᠨᠴᠡᠲᠦ
хими	ᠬᠢᠮᠢ
химич	ᠬᠢᠮᠢᠴᠢ
хинди	ᠾᠢᠨ᠋ᠳᠢ
хинин	ᠾᠢᠨᠠᠨ
хир	ᢉᠬᠢᠷ
хиргисүүр	ᠬᠢᠷᢉᠢᠰᠬᠡᢉᠦᠷ
хирс	ᠬᠡᠷᠢᠰ
хиртсэн	ᢉᠬᠢᠷᠲᠦᢉᠰᠡᠨ
хиртхийлгэх	ᠬᠢᠷᠳ᠋ᠬᠢᠯᢉᠡᠬᠦ
хиртхийм	ᠬᠢᠷᠳ᠋ᠬᠢᠮ᠎ᠡ
хиртхийх	ᠬᠢᠷᠳ᠋ᠬᠢᠬᠦ
хиртэй	ᢉᠬᠢᠷᠲᠡᠢ
хиртэлт	ᢉᠬᠢᠷᠲᠦᠯᠲᠡ
хиртэх	ᢉᠬᠢᠷᠲᠦᠬᠦ
хиртээх	ᢉᠬᠢᠷᠲᠦᢉᠡᠬᠦ
хиртүүлэх	ᢉᠬᠢᠷᠲᠦᢉᠦᠯᠬᠦ
хитэг	ᠬᠢᠲᠦᢉᠡ
хиур	ᠬᠢᢉᠢᠷᠢ
хичээл	ᠬᠢᠴᠢᠶᠡᠯ
хичээллэх	ᠬᠢᠴᠢᠶᠡᠯᠯᠡᠬᠦ
хичээлт	ᠬᠢᠴᠢᠶᠡᠯᠲᠡ
хичээлтэй	ᠬᠢᠴᠢᠶᠡᠯᠲᠡᠢ
хичээмтгий	ᠬᠢᠴᠢᠶᠡᠮᠡᠲᠡᢉᠡᠢ
хичээнгүй	ᠬᠢᠴᠢᠶᠡᠩᢉᠦᠢ
хичээнгүйлэн	ᠬᠢᠴᠢᠶᠡᠩᢉᠦᠶᠢᠯᠡᠨ
хичээнгүйлэх	ᠬᠢᠴᠢᠶᠡᠩᢉᠦᠶᠢᠯᠡᠬᠦ
хичээсэн	ᠬᠢᠴᠢᠶᠡᢉᠰᠡᠨ
хичээх	ᠬᠢᠴᠢᠶᠡᠬᠦ
хишиг	ᠬᠡᠰᠢᢉ
хлор	ᠾᠯᠤᠷ
хлорит	ᠾᠯᠤᠷᠢᠲ
хлорофилл	ᠾᠯᠤᠷᠹᠢᠯᠯ
хлороформ	ᠾᠯᠤᠷᠤᠹᠤᠷᠮ
хлорт	ᠾᠯᠤᠷᠲᠤ
хм	ᠬᠠ,ᠮᠠ
хобби	ᠬᠣᠪᠪᠢ
хов	ᠬᠣᠪ
ховдог	ᠬᠣᠪᠳᠤᠭ
ховдогдох	ᠬᠣᠪᠳᠤᠭᠳᠠᠬᠤ
ховдоглогч	ᠬᠣᠪᠳᠤᠭᠯᠠᠭᠴᠢ
ховдоглон	ᠬᠣᠪᠳᠤᠭᠯᠠᠨ
ховдоглох	ᠬᠣᠪᠳᠤᠭᠯᠠᠬᠤ
ховдол	ᠬᠣᠪᠳᠤᠯ
ховдос	ᠬᠣᠪᠳᠤᠰ
ховил	ᠬᠣᠪᠢᠯ
ховилдох	ᠬᠣᠪᠢᠯᠳᠠᠬᠤ
ховилтой	ᠬᠣᠪᠢᠯᠲᠠᠢ
ховлогч	ᠬᠣᠪᠯᠠᠭᠴᠢ
ховлох	ᠬᠣᠪᠯᠠᠬᠤ
ховоо	ᠬᠣᠪᠤᠭᠤ
ховор	ᠬᠣᠪᠤᠷ
ховордол	ᠬᠣᠪᠤᠷᠳᠠᠯ
ховордолт	ᠬᠣᠪᠤᠷᠳᠠᠯᠲᠠ
ховордсон	ᠬᠣᠪᠤᠷᠳᠠᠭᠰᠠᠨ
ховорхон	ᠬᠣᠪᠤᠷᠬᠠᠨ
ховорших	ᠬᠣᠪᠤᠷᠰᠢᠬᠤ
ховс	ᠬᠣᠪᠤᠰᠤ
ховсдогч	ᠬᠣᠪᠤᠰᠤᠳᠠᠭᠴᠢ
ховсдолт	ᠬᠣᠪᠤᠰᠤᠳᠠᠯᠲᠠ
ховсдох	ᠬᠣᠪᠤᠰᠤᠳᠠᠬᠤ
ховсдуулах	ᠬᠣᠪᠤᠰᠤᠳᠠᠭᠤᠯᠬᠤ
ховслох	ᠬᠣᠪᠤᠰᠤᠯᠠᠬᠤ
ховсоддог	ᠬᠣᠪᠤᠰᠤᠳᠠᠳᠠᠭ
ховсол	ᠬᠣᠪᠤᠰᠤᠯᠠ
ховсорч	ᠬᠣᠪᠰᠤᠷᠠᠵᠤ
ховх	ᠬᠥᠪᠬᠦ
ховхлох	ᠬᠣᠪᠬᠤᠯᠬᠤ
ховхрох	ᠬᠣᠪᠬᠤᠷᠠᠬᠤ
ховч	ᠬᠣᠪᠴᠢ
ховш	ᠬᠣᠪᠰᠢ
хог	ᠬᠣᠭ
хогжрох	ᠬᠣᠭᠵᠢᠷᠠᠬᠤ
хогжруу	ᠬᠣᠭᠵᠢᠷᠠᠤ
хогжруутсан	ᠬᠣᠭᠵᠢᠷᠠᠤᠲᠤᠭᠰᠠᠨ
хогтой	ᠬᠣᠭᠲᠠᠢ
хогшил	ᠬᠣᠭᠰᠢᠯ
ходоод	ᠬᠣᠳᠤᠭᠤᠳᠤ
хожгор	ᠬᠣᠵᠢᢉᠢᠷ
хождох	ᠬᠣᠵᠢᠳᠠᠬᠤ
хождуулах	ᠬᠣᠵᠢᠳᠠᠭᠤᠯᠬᠤ
хожигдогч	ᠬᠣᠵᠢᠭᠳᠠᠭᠴᠢ
хожигдол	ᠬᠣᠵᠢᠭᠳᠠᠯ
хожигдох	ᠬᠣᠵᠢᠭᠳᠠᠬᠤ
хожигдуулах	ᠬᠣᠵᠢᠭᠳᠠᠭᠤᠯᠬᠤ
хожигч	ᠬᠣᠵᠢᢉᠴᠢ
хожид	ᠬᠣᠵᠢᠳ
хожил	ᠬᠣᠵᠢᠯ
хожим	ᠬᠣᠵᠢᠮ
хожимдол	ᠬᠣᠵᠢᠮᠳᠠᠯ
хожимдон	ᠬᠣᠵᠢᠮᠳᠠᠨ
хожимдох	ᠬᠣᠵᠢᠮᠳᠠᠬᠤ
хожимдсон	ᠬᠣᠵᠢᠮᠳᠠᠭᠰᠠᠨ
хожих	ᠬᠣᠵᠢᠬᠤ
хожоо	ᠬᠣᠵᠢᠶ᠎ᠠ
хожоотой	ᠬᠣᠵᠢᠶᠠᠲᠠᠢ
хожсон	ᠬᠣᠵᠢᠭᠰᠠᠨ
хожуу	ᠬᠣᠵᠢᠭᠤ
хожуул	ᠬᠣᠵᠤᠤᠯ᠎ᠠ
хойг	ᠬᠣᠶᠢᠭ
хойгуур	ᠬᠣᠶᠢᠭᠤᠷ
хойд	ᠬᠣᠶᠢᠳᠤ
хойдох	ᠬᠣᠶᠢᠳᠤᠬᠢ
хойно	ᠬᠣᠶᠢᠨ᠎ᠠ
хойнох	ᠬᠣᠶᠢᠨᠠᠬᠢ
хойрго	ᠬᠣᠶᠢᠷᠭᠤ
хойргоших	ᠬᠣᠶᠢᠷᠭᠤᠰᠢᠬᠤ
хойтон	ᠬᠣᠶᠢᠲᠤᠨ
хойтох	ᠬᠣᠶᠢᠲᠤᠬᠢ
хойч	ᠬᠣᠶᠢᠴᠢ
хойш	ᠬᠣᠶᠢᠰᠢ
хойшид	ᠬᠣᠶᠢᠰᠢᠳᠠ
хойшилсон	ᠬᠣᠶᠢᠰᠢᠯᠠᠭᠰᠠᠨ
хойших	ᠬᠣᠶᠢᠰᠢᠬᠢ
хойшлогдох	ᠬᠣᠶᠢᠰᠢᠯᠠᠭᠳᠠᠬᠤ
хойшлогдсон	ᠬᠣᠶᠢᠰᠢᠯᠠᠭᠳᠠᠭᠰᠠᠨ
хойшлох	ᠬᠣᠶᠢᠰᠢᠯᠠᠬᠤ
хойшлуулал	ᠬᠣᠶᠢᠰᠢᠯᠠᠭᠤᠯᠤᠯ
хойшлуулах	ᠬᠣᠶᠢᠰᠢᠯᠠᠭᠤᠯᠬᠤ
хойшлуулахуй	ᠬᠣᠶᠢᠰᠢᠯᠠᠭᠤᠯᠬᠤᠢ
хойшлуулсан	ᠬᠣᠶᠢᠰᠢᠯᠠᠭᠤᠯᠤᠭᠰᠠᠨ
хоккей	ᠬᠣᠻᠻᠧᠢ
хол	ᠬᠣᠯᠠ
холби	ᠬᠣᠯᠪᠤ
холбилзох	ᠬᠣᠯᠪᠤᠯᠵᠠᠬᠤ
холбирох	ᠬᠣᠯᠪᠤᠷᠠᠬᠤ
холбирхой	ᠬᠣᠯᠪᠤᠷᠬᠠᠢ
холбичих	ᠬᠣᠯᠪᠤᠴᠢᠬᠤ
холбовч	ᠬᠣᠯᠪᠤᠪᠠᠴᠤ
холбогддог	ᠬᠣᠯᠪᠤᠭᠳᠠᠳᠠᠭ
холбогдол	ᠬᠣᠯᠪᠤᠭᠳᠠᠯ
холбогдолтой	ᠬᠣᠯᠪᠤᠭᠳᠠᠯᠲᠠᠢ
холбогдох	ᠬᠣᠯᠪᠤᠭᠳᠠᠬᠤ
холбогдсон	ᠬᠣᠯᠪᠤᠭᠳᠠᠭᠰᠠᠨ
холбогдуулан	ᠬᠣᠯᠪᠤᠭᠳᠠᠭᠤᠯᠤᠨ
холбогдуулах	ᠬᠣᠯᠪᠤᠭᠳᠠᠭᠤᠯᠬᠤ
холбогч	ᠬᠣᠯᠪᠤᠭᠴᠢ
холбодог	ᠬᠣᠯᠪᠤᠳᠠᠭ
холболдолт	ᠬᠣᠯᠪᠤᠯᠳᠤᠯᠲᠠ
холболт	ᠬᠣᠯᠪᠤᠯᠲᠠ
холбоо	ᠬᠣᠯᠪᠤᠭ᠎ᠠ
холбоос	ᠬᠣᠯᠪᠤᠭᠠᠰᠤ
холбоот	ᠬᠣᠯᠪᠤᠭᠠᠲᠤ
холбоотой	ᠬᠣᠯᠪᠤᠭᠠᠲᠠᠢ
холбоотон	ᠬᠣᠯᠪᠤᠭᠠᠲᠠᠨ
холбоочин	ᠬᠣᠯᠪᠤᠭᠠᠴᠢᠨ
холбосон	ᠬᠣᠯᠪᠤᠭᠰᠠᠨ
холбох	ᠬᠣᠯᠪᠤᠬᠤ
холбоцтой	ᠬᠣᠯᠪᠤᠴᠠᠲᠠᠢ
холгодос	ᠬᠣᠯᠭᠤᠳᠠᠰᠤ
холгосон	ᠬᠣᠯᠭᠤᠭᠰᠠᠨ
холгох	ᠬᠣᠯᠭᠤᠬᠤ
холдолт	ᠬᠣᠯᠠᠳᠠᠯᠲᠠ
холдох	ᠬᠣᠯᠠᠳᠠᠬᠤ
холдсон	ᠬᠣᠯᠠᠳᠠᠭᠰᠠᠨ
холдуулалт	ᠬᠣᠯᠠᠳᠠᠭᠤᠯᠤᠯᠲᠠ
холдуулах	ᠬᠣᠯᠠᠳᠠᠭᠤᠯᠬᠤ
холдуулдаг	ᠬᠣᠯᠠᠳᠠᠭᠤᠯᠳᠠᠭ
холерик	ᠾᠣᠯᠧᠷᠢᠻ
холестерин	ᠾᠣᠯᠧᠰᠲ᠋ᠧᠷᠢᠨ᠋
холжих	ᠬᠣᠯᠠᠵᠢᠬᠤ
холигдох	ᠬᠣᠯᠢᠭᠳᠠᠬᠤ
холигч	ᠬᠣᠯᠢᢉᠴᠢ
холилдмол	ᠬᠣᠯᠢᠯᠳᠤᠮᠠᠯ
холилдолт	ᠬᠣᠯᠢᠯᠳᠤᠯᠲᠠ
холилдох	ᠬᠣᠯᠢᠯᠳᠤᠬᠤ
холилдсон	ᠬᠣᠯᠢᠯᠳᠤᠭᠰᠠᠨ
холилдуулах	ᠬᠣᠯᠢᠯᠳᠤᠭᠤᠯᠬᠤ
холилт	ᠬᠣᠯᠢᠯᠲᠠ
холилцох	ᠬᠣᠯᠢᠯᠴᠠᠬᠤ
холимог	ᠬᠣᠯᠢᠮᠠᠭ
холимол	ᠬᠣᠯᠢᠮᠠᠯ
холимцог	ᠬᠣᠯᠢᠮᠠᠴᠠᠭ
холио	ᠬᠣᠯᠢᠶ᠎ᠠ
холион	ᠬᠣᠯᠢᠶᠠᠨ
холиос	ᠬᠣᠯᠢᠶᠠᠰᠤ
холиотой	ᠬᠣᠯᠢᠶᠠᠲᠠᠢ
холих	ᠬᠣᠯᠢᠬᠤ
холтос	ᠬᠣᠯᠲᠤᠰᠤ
холтослогч	ᠬᠣᠯᠲᠤᠰᠤᠯᠠᠭᠴᠢ
холтослох	ᠬᠣᠯᠲᠤᠰᠤᠯᠠᠬᠤ
холтостой	ᠬᠣᠯᠲᠤᠰᠤᠲᠠᠢ
холтрох	ᠬᠣᠯᠲᠤᠷᠠᠬᠤ
холхгор	ᠬᠣᠯᠬᠤᠭᠤᠷ
холхи	ᠬᠣᠯᠠᠬᠢ
холхивч	ᠬᠣᠯᠬᠢᠪᠴᠢ
холхигч	ᠬᠣᠯᠬᠢᢉᠴᠢ
холхисон	ᠬᠣᠯᠬᠢᠭᠰᠠᠨ
холхиулах	ᠬᠣᠯᠬᠢᠭᠤᠯᠬᠤ
холхих	ᠬᠣᠯᠬᠢᠬᠤ
холхон	ᠬᠣᠯᠠᠬᠠᠨ
холцруутсан	ᠬᠣᠯᠴᠤᠷᠤᠤᠲᠤᠭᠰᠠᠨ
холч	ᠬᠣᠯᠠᠴᠢ
хольж	ᠬᠣᠯᠢᠵᠤ
хольсон	ᠬᠣᠯᠢᠭᠰᠠᠨ
хольц	ᠬᠣᠯᠢᠴᠠ
хольцолдох	ᠬᠣᠯᠢᠴᠠᠯᠳᠤᠬᠤ
хольцоо	ᠬᠣᠯᠢᠴᠠᠭ᠎ᠠ
хольцоотой	ᠬᠣᠯᠢᠴᠠᠭᠠᠲᠠᠢ
хольцтой	ᠬᠣᠯᠢᠴᠠᠲᠠᠢ
хом	ᠬᠣᠮ
хомбого	ᠬᠣᠮᠪᠤᠭ᠎ᠠ
хомголзох	ᠬᠣᠮᠤᠭᠠᠯᠵᠠᠬᠤ
хоморголох	ᠬᠣᠮᠤᠷᠭᠠᠯᠠᠬᠤ
хомс	ᠬᠣᠮᠰᠠ
хомсдол	ᠬᠣᠮᠰᠠᠳᠠᠯ
хомсдолтой	ᠬᠣᠮᠰᠠᠳᠠᠯᠲᠠᠢ
хомсдох	ᠬᠣᠮᠰᠠᠳᠠᠬᠤ
хомсдуулах	ᠬᠣᠮᠰᠠᠳᠠᠭᠤᠯᠬᠤ
хомсхон	ᠬᠣᠮᠰᠠᠬᠠᠨ
хомхой	ᠬᠣᠮᠤᠬᠠᠢ
хомхойвтор	ᠬᠣᠮᠤᠬᠠᠶᠢᠪᠲᠤᠷ
хонгил	ᠬᠣᠩᢉᠢᠯ
хонгио	ᠬᠣᠩᢉᠢᠶ᠎ᠠ
хонго	ᠬᠣᠩᠭᠤ
хонгор	ᠬᠣᠩᠭᠤᠷ
хонгорцог	ᠬᠣᠩᠭᠤᠷᠴᠠᠭ
хондлой	ᠬᠣᠨᠳᠤᠯᠠᠢ
хондого	ᠬᠣᠨᠳᠤᠭᠤ
хонжвор	ᠬᠣᠨᠵᠢᠪᠤᠷᠢ
хонжвортой	ᠬᠣᠨᠵᠢᠪᠤᠷᠢᠲᠠᠢ
хонжигч	ᠬᠣᠨᠵᠢᢉᠴᠢ
хонжих	ᠬᠣᠨᠵᠢᠬᠤ
хонжоо	ᠬᠣᠨᠵᠢᠶ᠎ᠠ
хонжооч	ᠬᠣᠨᠵᠢᠶᠠᠴᠢ
хонзогнол	ᠬᠣᠨᠵᠢᠩᠨᠠᠯ
хонзогносон	ᠬᠣᠨᠵᠢᠩᠨᠠᠭᠰᠠᠨ
хонзогнох	ᠬᠣᠨᠵᠢᠩᠨᠠᠬᠤ
хонзон	ᠬᠣᠨᠵᠢᠩ
хонзонтой	ᠬᠣᠨᠵᠢᠩᠲᠠᠢ
хоног	ᠬᠣᠨᠤᠭ
хоноглох	ᠬᠣᠨᠤᠭᠯᠠᠬᠤ
хоногшил	ᠬᠣᠨᠤᠭᠰᠢᠯ
хоногшуулах	ᠬᠣᠨᠤᠭᠰᠢᠭᠤᠯᠬᠤ
хонох	ᠬᠣᠨᠤᠬᠤ
хоноц	ᠬᠣᠨᠤᠴᠠ
хонуулах	ᠬᠣᠨᠤᠭᠤᠯᠬᠤ
хонуур	ᠬᠣᠨᠤᠭᠤᠷᠢ
хонх	ᠬᠣᠩᠬᠤ
хонхдох	ᠬᠣᠩᠬᠤᠳᠠᠬᠤ
хонхигор	ᠬᠣᠩᠬᠢᠭᠠᠷ
хонхойлгох	ᠬᠣᠩᠬᠤᠶᠢᠯᠠᠭᠠᠬᠤ
хонхойлох	ᠬᠣᠩᠬᠤᠶᠢᠯᠠᠬᠤ
хонхойлт	ᠬᠣᠩᠬᠤᠶᠢᠯᠲᠠ
хонхойсон	ᠬᠣᠩᠬᠤᠶᠢᠭᠰᠠᠨ
хонхойх	ᠬᠣᠩᠬᠤᠶᠢᠬᠤ
хонхор	ᠬᠣᠩᠬᠤᠷ
хонхордох	ᠬᠣᠩᠬᠤᠷᠳᠠᠬᠤ
хонхорхой	ᠬᠣᠩᠬᠤᠷᠬᠠᠢ
хонхорхойтой	ᠬᠠᠯᠲᠤᠷᠢᠭᠠᠲᠠᠢ
хонхоч	ᠬᠣᠩᠬᠤᠴᠢ
хонхчин	ᠬᠣᠩᠬᠤᠴᠢᠨ
хоншоор	ᠬᠣᠩᠰᠢᠶᠠᠷ
хоншоордох	ᠬᠣᠩᠰᠢᠶᠠᠷᠳᠠᠬᠤ
хонь	ᠬᠣᠨᠢ
хоньчин	ᠬᠣᠨᠢᠴᠢᠨ
хоовон	ᠬᠣᠪᠤᠩ
хоол	ᠬᠣᠭᠤᠯᠠ
хооллогч	ᠬᠣᠭᠤᠯᠠᠯᠠᠭᠴᠢ
хооллох	ᠬᠣᠭᠤᠯᠠᠯᠠᠬᠤ
хооллуулах	ᠬᠣᠭᠤᠯᠠᠯᠠᠭᠤᠯᠬᠤ
хоолой	ᠬᠣᠭᠤᠯᠠᠢ
хоолойвч	ᠬᠣᠭᠤᠯᠠᠶᠢᠪᠴᠢ
хоолойтой	ᠬᠣᠭᠤᠯᠠᠢᠲᠠᠢ
хоолонцор	ᠬᠣᠭᠤᠯᠠᠨᠴᠢᠷ
хоор	ᠬᠣᠭᠤᠷ
хооронд	ᠬᠣᠭᠤᠷᠤᠨᠳᠤ
хоорондох	ᠬᠣᠭᠤᠷᠤᠨᠳᠤᠬᠢ
хоорондуур	ᠬᠣᠭᠤᠷᠤᠨᠳᠤᠭᠤᠷ
хоослох	ᠬᠣᠭᠤᠰᠤᠯᠠᠬᠤ
хоосон	ᠬᠣᠭᠤᠰᠤᠨ
хоосорсон	ᠬᠣᠭᠤᠰᠤᠷᠠᠭᠰᠠᠨ
хоосрол	ᠬᠣᠭᠤᠰᠤᠷᠠᠯ
хоосролт	ᠬᠣᠭᠤᠰᠤᠷᠠᠯᠲᠠ
хоосрон	ᠬᠣᠭᠤᠰᠤᠷᠠᠨ
хоосрох	ᠬᠣᠭᠤᠰᠤᠷᠠᠬᠤ
хоосруулагч	ᠬᠣᠭᠤᠰᠤᠷᠠᠭᠤᠯᠤᠭᠴᠢ
хоосруулах	ᠬᠣᠭᠤᠰᠤᠷᠠᠭᠤᠯᠬᠤ
хоосруулсан	ᠬᠣᠭᠤᠰᠤᠷᠠᠭᠤᠯᠤᠭᠰᠠᠨ
хор	ᠬᠣᠣᠷ᠎ᠠ
хорвоо	ᠬᠣᠷᠸᠠ
хорго	ᠬᠣᠷᠭᠤ
хоргодох	ᠬᠣᠷᠭᠤᠳᠠᠬᠤ
хоргой	ᠬᠣᠷᠭᠤᠢ
хоргол	ᠬᠣᠷᠭᠤᠯ
хорголжин	ᠬᠣᠷᠭᠤᠯᠵᠢᠨ
хоргоох	ᠬᠣᠷᠤᠭᠠᠬᠤ
хоргүйжүүлэх	ᠬᠣᠣᠷᢉᠦᠶᠢᠵᠢᢉᠦᠯᠬᠦ
хорддог	ᠬᠣᠷᠤᠳᠠᠳᠠᠭ
хордлого	ᠬᠣᠣᠷᠠᠳᠠᠯᠭ᠎ᠠ
хордлоготой	ᠬᠣᠣᠷᠠᠳᠠᠯᠭᠠᠲᠠᠢ
хордмоор	ᠬᠣᠷᠤᠳᠠᠮᠠᠷ
хордож	ᠬᠣᠷᠤᠳᠠᠵᠤ
хордон	ᠬᠣᠷᠤᠳᠠᠨ
хордох	ᠬᠣᠷᠤᠳᠠᠬᠤ
хордсон	ᠬᠣᠷᠤᠳᠠᠭᠰᠠᠨ
хордуулагч	ᠬᠣᠣᠷᠠᠳᠠᠭᠤᠯᠤᠭᠴᠢ
хордуулалт	ᠬᠣᠣᠷᠠᠳᠠᠭᠤᠯᠤᠯᠲᠠ
хордуулах	ᠬᠣᠣᠷᠠᠳᠠᠭᠤᠯᠬᠤ
хордуулдаг	ᠬᠣᠣᠷᠠᠳᠠᠭᠤᠯᠳᠠᠭ
хордуулсан	ᠬᠣᠣᠷᠠᠳᠠᠭᠤᠯᠤᠭᠰᠠᠨ
хоржигнодог	ᠬᠣᠷᠵᠢᢉᠢᠨᠠᠳᠠᠭ
хоржигноон	ᠬᠣᠷᠵᠢᢉᠢᠨᠠᠭᠠᠨ
хоржигносон	ᠬᠣᠷᠵᠢᢉᠢᠨᠠᠭᠰᠠᠨ
хоржигнох	ᠬᠣᠷᠵᠢᢉᠢᠨᠠᠬᠤ
